timestamp,Team1,Team2,Conf1,Conf2
-1424131200,Colgate,Springfield,FBS Independents,
-1424131200,Navy,Bucknell,FBS Independents,
-1424131200,Texas A&M,Rice,Southwest,Southwest
-1424131200,South Carolina,Sewanee,Southern,Southern
-1424131200,Washington State,Oregon,Pacific,Pacific
-1424131200,Utah,Wyoming,Rocky Mountain,Rocky Mountain
-1424131200,Missouri,Washington University (St. Louis),Missouri Valley,Missouri Valley
-1423785600,Utah State,Wyoming,Rocky Mountain,Rocky Mountain
-1423612800,Oklahoma State,Arkansas,Southwest,Southwest
-1423526400,Creighton,Grinnell,,Missouri Valley
-1423526400,Iowa State,Drake,Missouri Valley,Missouri Valley
-1423526400,Michigan,Iowa,Western,Western
-1423526400,Montana State,Denver,Rocky Mountain,Rocky Mountain
-1423526400,Baylor,St. Edward's,Southwest,
-1423526400,Syracuse,Colgate,FBS Independents,FBS Independents
-1423526400,William & Mary,Roanoke,FBS Independents,
-1423526400,Western Colorado,Regis (CO),FBS Independents,FBS Independents
-1423526400,Birmingham-Southern,Samford,FBS Independents,FBS Independents
-1423526400,Colorado School Of Mines,Northern Colorado,Rocky Mountain,Rocky Mountain
-1423526400,Colorado College,Wyoming,Rocky Mountain,Rocky Mountain
-1423526400,Erskine,The Citadel,FBS Independents,FBS Independents
-1423526400,Yale,Harvard,FBS Independents,FBS Independents
-1423526400,Minnesota,Vanderbilt,Western,Southern
-1423526400,VMI,Hampden-Sydney,Southern,
-1423526400,Colorado,Colorado State,Rocky Mountain,Rocky Mountain
-1423526400,NC State,Wake Forest,Southern,FBS Independents
-1423526400,Stetson,Newberry,,FBS Independents
-1423526400,Northwestern,Notre Dame,Western,FBS Independents
-1423526400,Penn State,Marietta,FBS Independents,
-1423526400,Montana,Whitman,Pacific,FBS Independents
-1423526400,Ole Miss,Mississippi College,Southern,FBS Independents
-1423526400,Louisville,Chattanooga,,FBS Independents
-1423526400,Wisconsin,Chicago,Western,Western
-1423526400,Brown,New Hampshire,FBS Independents,
-1423526400,Duke,Wofford,FBS Independents,FBS Independents
-1423526400,Washington,Washington State,Pacific,Pacific
-1423526400,USC,Idaho,Pacific,Pacific
-1423526400,Purdue,Indiana,Western,Western
-1423526400,Oregon State,Oregon,Pacific,Pacific
-1423526400,Oglethorpe,Mercer,FBS Independents,FBS Independents
-1423526400,Florida,Mississippi State,Southern,Southern
-1423526400,Kansas State,Nebraska,Missouri Valley,Missouri Valley
-1423526400,Stanford,California,Pacific,Pacific
-1423526400,Washington University (St. Louis),Oklahoma,Missouri Valley,Missouri Valley
-1423526400,Illinois,Ohio State,Western,Western
-1423180800,Kansas State,Oklahoma,Missouri Valley,Missouri Valley
-1423094400,Clemson,Furman,Southern,FBS Independents
-1423094400,Erskine,Lenoir-Rhyne,FBS Independents,
-1423094400,South Carolina,Wake Forest,Southern,FBS Independents
-1423094400,Pennsylvania,Cornell,FBS Independents,FBS Independents
-1423094400,Texas,Texas A&M,Southwest,Southwest
-1423094400,Utah State,Utah,Rocky Mountain,Rocky Mountain
-1423094400,New Mexico,Western Colorado,,FBS Independents
-1423094400,Florida,Drake,Southern,Missouri Valley
-1423094400,Millsaps,Ole Miss,FBS Independents,Southern
-1423094400,Nebraska,Oregon State,Missouri Valley,Pacific
-1423094400,Maryland,Johns Hopkins University,Southern,
-1423094400,Alabama,Georgia,Southern,Southern
-1423094400,Rice,Baylor,Southwest,Southwest
-1423094400,Georgia Tech,Auburn,Southern,Southern
-1423094400,Arkansas,TCU,Southwest,Southwest
-1423094400,Idaho,Nevada,Pacific,
-1423094400,Pittsburgh,Penn State,FBS Independents,FBS Independents
-1423094400,Washington University (St. Louis),Mississippi State,Missouri Valley,Southern
-1423094400,Washington State,Gonzaga,Pacific,FBS Independents
-1423094400,Virginia Tech,VMI,Southern,Southern
-1423094400,Missouri,Kansas,Missouri Valley,Missouri Valley
-1423094400,West Virginia,Washington & Jefferson,FBS Independents,FBS Independents
-1423094400,Richmond,William & Mary,FBS Independents,FBS Independents
-1423094400,NC State,Washington and Lee,Southern,Southern
-1423094400,Virginia,North Carolina,Southern,Southern
-1423094400,LSU,Tulane,Southern,Southern
-1423094400,Columbia,Syracuse,FBS Independents,FBS Independents
-1423094400,Chattanooga,Oglethorpe,FBS Independents,FBS Independents
-1423094400,Tennessee,Kentucky,Southern,Southern
-1423094400,Colorado College,Colorado School Of Mines,Rocky Mountain,Rocky Mountain
-1422921600,Navy,Army,FBS Independents,FBS Independents
-1422921600,The Citadel,Presbyterian,FBS Independents,FBS Independents
-1422921600,Carnegie Mellon,Notre Dame,FBS Independents,FBS Independents
-1422921600,Oklahoma State,SMU,Southwest,Southwest
-1422921600,Centre College Kentucky,Georgia,FBS Independents,Southern
-1422921600,Montana State,Intermountain,Rocky Mountain,
-1422921600,Duke,Davidson,FBS Independents,FBS Independents
-1422921600,Mercer,Mississippi College,FBS Independents,FBS Independents
-1422921600,Oregon,Multnomah A.C.,Pacific,
-1422921600,Northern Colorado,Colorado State Freshmen,Rocky Mountain,
-1422921600,Vanderbilt,Sewanee,Southern,Southern
-1422921600,Brown,Colgate,FBS Independents,FBS Independents
-1422921600,Denver,Colorado State,Rocky Mountain,Rocky Mountain
-1422921600,Wofford,Newberry,FBS Independents,FBS Independents
-1422316800,Wake Forest,Elon,FBS Independents,
-1422316800,West Virginia Wesleyan,Kentucky,,Southern
-1422316800,Presbyterian,Florida Southern,FBS Independents,
-1422316800,USC,Syracuse,Pacific,FBS Independents
-1422316800,Florida,Washington and Lee,Southern,Southern
-1422316800,Montana State,Montana Tech,Rocky Mountain,
-1422316800,Davidson,Wofford,FBS Independents,FBS Independents
-1420675200,Hawaii All-Stars,Colorado,,Rocky Mountain
-1420070400,Hawai'i,Colorado,,Rocky Mountain
-1420070400,California,Pennsylvania,Pacific,FBS Independents
-1397523600,Davidson,Elon,FBS Independents,
-1397523600,Norfolk Navy,William & Mary,,FBS Independents
-1397523600,Washington,Willamette,Pacific,
-1397523600,Virginia Tech,Lynchburg,Southern,
-1397523600,Centerville (Butte),Montana State,,Rocky Mountain
-1397523600,VMI,Wofford,Southern,FBS Independents
-1397005200,USC,Whittier,Pacific,
-1397005200,NC State,Richmond,Southern,FBS Independents
-1396918800,Sewanee,Bryson,Southern,
-1396918800,Roanoke,Virginia Tech,,Southern
-1396918800,Columbia,Haverford,FBS Independents,
-1396918800,Iowa State,Simpson College (IA),Missouri Valley,
-1396918800,Grinnell,William Penn,Missouri Valley,
-1396918800,Gonzaga,Eastern Washington,FBS Independents,
-1396918800,Georgia Tech,Oglethorpe,Southern,FBS Independents
-1396918800,Mercer,Georgia,FBS Independents,Southern
-1396918800,Davidson,Wofford,FBS Independents,FBS Independents
-1396918800,Dartmouth,Norwich,FBS Independents,
-1396918800,Cornell,Susquehanna,FBS Independents,
-1396918800,Alabama,Union (Tennessee),Southern,
-1396918800,Birmingham-Southern,Auburn,,Southern
-1396918800,Brown,Rhode Island,FBS Independents,
-1396918800,California,Santa Clara,Pacific,
-1396918800,Colorado,Chadron St,Rocky Mountain,
-1396918800,Western Colorado,Colorado College,Rocky Mountain,Rocky Mountain
-1396918800,Lenoir-Rhyne,William & Mary,,FBS Independents
-1396918800,Syracuse,Hobart College,FBS Independents,
-1396918800,Texas,Southwestern University,Southwest,
-1396918800,Texas A&M,Trinity (Texas),Southwest,
-1396918800,TCU,East Texas A&M,Southwest,
-1396918800,Tulane,Louisiana College,Southern,
-1396918800,Vanderbilt,Middle Tennessee,Southern,
-1396918800,Virginia,Hampden-Sydney,Southern,FBS Independents
-1396918800,Duke,Guilford College,FBS Independents,
-1396918800,VMI,Emory & Henry College,Southern,
-1396918800,North Carolina,Wake Forest,Southern,FBS Independents
-1396918800,Washington,USS Oklahoma,Pacific,
-1396918800,Geneva,Washington & Jefferson,,FBS Independents
-1396918800,Allegheny,West Virginia,,FBS Independents
-1396918800,South Carolina,Erskine,Southern,
-1396918800,USC,California Tech,Pacific,
-1396918800,SMU,North Texas,Southwest,
-1396918800,Kansas State,Emporia State University,Missouri Valley,
-1396918800,The Citadel,Parris Island Marines,FBS Independents,
-1396918800,Rice,Stephen F. Austin,Southwest,
-1396918800,Clemson,Presbyterian,Southern,FBS Independents
-1396918800,Pittsburgh,Washington and Lee,FBS Independents,Southern
-1396918800,Pennsylvania,Ursinus,FBS Independents,
-1396918800,Furman,Newberry,FBS Independents,FBS Independents
-1396918800,Penn State,Lebanon Valley,FBS Independents,
-1396918800,Stanford,Olympic Club,Pacific,
-1396918800,Notre Dame,Baylor,FBS Independents,Southwest
-1396918800,Montana State,Englewood,Rocky Mountain,
-1396918800,Ole Miss,Arkansas State,Southern,
-1396918800,Michigan State,Adrian,FBS Independents,
-1396918800,Maryland,Washington (Maryland),Southern,
-1396918800,LSU,Northwestern State,Southern,
-1396918800,Kentucky,Maryville College (TN),Southern,
-1396918800,Colgate,Canisius,FBS Independents,
-1396400400,Alabama,Birmingham-Southern,Southern,
-1396314000,Samford,Oglethorpe,,FBS Independents
-1396314000,Yale,Middlebury,FBS Independents,
-1396314000,Wisconsin,Iowa State,Western,Missouri Valley
-1396314000,West Virginia,Davis & Elkins,FBS Independents,
-1396314000,Wyoming,Kearney,Rocky Mountain,
-1396314000,Wofford,Piedmont,FBS Independents,
-1396314000,Purdue,Wabash College,Western,
-1396314000,Ohio State,Ohio Wesleyan,Western,
-1396314000,Colorado School Of Mines,Western Colorado,Rocky Mountain,Rocky Mountain
-1396314000,Montana,Washington State,Pacific,Pacific
-1396314000,Kansas,Oklahoma State,Missouri Valley,Missouri Valley
-1396314000,Denver,Northern Colorado,Rocky Mountain,Rocky Mountain
-1396314000,Washington & Jefferson,Marietta,FBS Independents,
-1396314000,Washington,West Seattle A.C.,Pacific,
-1396314000,Notre Dame,Lombard,FBS Independents,
-1396314000,Northwestern,South Dakota,Western,
-1396314000,Sewanee,Middle Tennessee,Southern,
-1396314000,USC,Pomona Pitzer,Pacific,
-1396314000,Tennessee,Emory & Henry College,Southern,
-1396314000,Texas,Ole Miss,Southwest,Southern
-1396314000,SMU,Abilene Christian,Southwest,
-1396314000,Syracuse,Vermont,FBS Independents,
-1396314000,TCU,Daniel Baker,Southwest,
-1396314000,Texas A&M,Southwestern University,Southwest,
-1396314000,Virginia Tech,Hampden-Sydney,Southern,FBS Independents
-1396314000,Vanderbilt,Henderson State,Southern,
-1396314000,Stanford,Santa Clara,Pacific,
-1396314000,Princeton,Amherst,FBS Independents,
-1396314000,Rice,Sam Houston,Southwest,
-1396314000,Richmond,Lynchburg,FBS Independents,
-1396314000,Gonzaga,Carroll (Montana),FBS Independents,
-1396314000,Washington and Lee,Furman,Southern,FBS Independents
-1396314000,Florida,Mercer,Southern,FBS Independents
-1396314000,Dartmouth,Hobart College,FBS Independents,
-1396314000,Cornell College (IA),Grinnell,,Missouri Valley
-1396314000,Cornell,Niagara,FBS Independents,
-1396314000,Columbia,Johns Hopkins University,FBS Independents,
-1396314000,Colorado State,Regis (CO),Rocky Mountain,
-1396314000,Colgate,Clarkson,FBS Independents,
-1396314000,The Citadel,Rollins,FBS Independents,
-1396314000,Chicago,Kentucky,Western,Southern
-1396314000,Centre College Kentucky,Kentucky Wesleyan,FBS Independents,
-1396314000,Carnegie Mellon,Thiel,FBS Independents,
-1396314000,California,Nevada,Pacific,
-1396314000,Brown,Colby College,FBS Independents,
-1396314000,Baylor,North Texas,Southwest,
-1396314000,Clemson,Auburn,Southern,Southern
-1396314000,Colorado,Montana State,Rocky Mountain,Rocky Mountain
-1396314000,Duke,NC State,FBS Independents,Southern
-1396314000,New Mexico,Colorado College,,Rocky Mountain
-1396314000,Illinois,Nebraska,Western,Missouri Valley
-1396314000,Multnomah A.C.,Oregon,,Pacific
-1396314000,Missouri,Tulane,Missouri Valley,Southern
-1396314000,Mississippi State,Millsaps,Southern,
-1396314000,Minnesota,North Dakota,Western,
-1396314000,Michigan,Michigan State,Western,FBS Independents
-1396314000,LSU,Louisiana,Southern,
-1396314000,Pittsburgh,Lafayette,FBS Independents,
-1396314000,Iowa,Arkansas,Western,Southwest
-1396314000,Indiana,Indiana State,Western,
-1396314000,Idaho,Albertson,Pacific,
-1396314000,Harvard,Rensselaer,FBS Independents,
-1396314000,Presbyterian,Erskine,FBS Independents,
-1396314000,Parris Island Marines,Newberry,,FBS Independents
-1396314000,Penn State,Franklin & Marshall,FBS Independents,
-1396314000,Pennsylvania,Swarthmore,FBS Independents,
-1396314000,Oregon State,Willamette,Pacific,
-1396314000,South Carolina,North Carolina,Southern,Southern
-1396314000,Georgia,Virginia,Southern,Southern
-1396314000,Wake Forest,Davidson,FBS Independents,FBS Independents
-1396314000,Kansas State,Oklahoma,Missouri Valley,Missouri Valley
-1396314000,Georgia Tech,VMI,Southern,Southern
-1396314000,Washington University (St. Louis),Drake,Missouri Valley,Missouri Valley
-1396314000,Navy,William & Mary,FBS Independents,FBS Independents
-1396314000,Army,Detroit Mercy,FBS Independents,
-1395964800,Creighton,Colorado,,Rocky Mountain
-1395792000,SMU,Washington University (St. Louis),Southwest,Missouri Valley
-1395792000,Florida,Florida Southern,Southern,
-1395705600,Oglethorpe,Centre College Kentucky,FBS Independents,FBS Independents
-1395705600,Carnegie Mellon,Mount St. Mary's,FBS Independents,
-1395705600,Iowa,Saint Louis,Western,
-1395705600,Furman,The Citadel,FBS Independents,FBS Independents
-1395705600,Army,Knox College,FBS Independents,
-1395705600,Cornell,Williams,FBS Independents,
-1395705600,Dartmouth,Vermont,FBS Independents,
-1395705600,Davidson,Guilford College,FBS Independents,
-1395705600,Oklahoma State,Emporia State University,Missouri Valley,
-1395705600,Florida,Hampden-Sydney,Southern,FBS Independents
-1395705600,Colgate,St. Bonaventure,FBS Independents,
-1395705600,Colorado College,Regis (CO),Rocky Mountain,
-1395705600,Columbia,Wesleyan (CT),FBS Independents,
-1395705600,Baylor,TCU,Southwest,Southwest
-1395705600,Illinois,Butler,Western,
-1395705600,LSU,Alabama,Southern,Southern
-1395705600,Missouri,Nebraska,Missouri Valley,Missouri Valley
-1395705600,Ohio State,Chicago,Western,Western
-1395705600,Pittsburgh,West Virginia,FBS Independents,FBS Independents
-1395705600,Syracuse,William & Mary,FBS Independents,FBS Independents
-1395705600,Tulane,Ole Miss,Southern,Southern
-1395705600,Colorado State,BYU,Rocky Mountain,Rocky Mountain
-1395705600,Drake,Kansas State,Missouri Valley,Missouri Valley
-1395705600,Georgia Tech,Penn State,Southern,FBS Independents
-1395705600,Auburn,Virginia Tech,Southern,Southern
-1395705600,Harvard,Middlebury,FBS Independents,
-1395705600,Michigan,Indiana,Western,Western
-1395705600,Kentucky,Clemson,Southern,Southern
-1395705600,Duke,North Carolina,FBS Independents,Southern
-1395705600,Michigan State,Lake Forest College,FBS Independents,
-1395705600,Maryland,Rutgers,Southern,
-1395705600,Mercer,Rollins,FBS Independents,
-1395705600,Princeton,Washington and Lee,FBS Independents,Southern
-1395705600,Brown,Pennsylvania,FBS Independents,FBS Independents
-1395705600,Ouachita,Mississippi State,,Southern
-1395705600,Oregon State,Gonzaga,Pacific,FBS Independents
-1395705600,California,Olympic Club,Pacific,
-1395705600,Arkansas,Oklahoma Baptist,Southwest,
-1395705600,Notre Dame,Beloit,FBS Independents,
-1395705600,Erskine,Wofford,,FBS Independents
-1395705600,Oregon,Idaho,Pacific,Pacific
-1395705600,Iowa State,Kansas,Missouri Valley,Missouri Valley
-1395705600,Yale,Georgia,FBS Independents,Southern
-1395705600,Washington,Montana,Pacific,Pacific
-1395705600,Northwestern,Carleton,Western,
-1395705600,Washington & Jefferson,Waynesburg,FBS Independents,
-1395705600,Wake Forest,Lenoir-Rhyne,FBS Independents,
-1395705600,VMI,Roanoke,Southern,
-1395705600,Minnesota,Grinnell,Western,Missouri Valley
-1395705600,Montana Tech,Montana State,,Rocky Mountain
-1395705600,Navy,Marquette,FBS Independents,
-1395705600,Wisconsin,Franklin,Western,
-1395705600,Western Colorado,Wyoming,Rocky Mountain,Rocky Mountain
-1395705600,Vanderbilt,Texas,Southern,Southwest
-1395705600,Rice,Trinity (Texas),Southwest,
-1395705600,Tennessee,Maryville College (TN),Southern,
-1395705600,Virginia,Richmond,Southern,FBS Independents
-1395705600,Stanford,Occidental,Pacific,
-1395705600,Purdue,Depauw,Western,
-1395705600,Sewanee,Texas A&M,Southern,Southwest
-1395705600,USC,Utah,Pacific,Rocky Mountain
-1395705600,Denver,Utah State,Rocky Mountain,Rocky Mountain
-1395705600,Northern Colorado,Colorado School Of Mines,Rocky Mountain,Rocky Mountain
-1395619200,NC State,South Carolina,Southern,Southern
-1395273600,NC State,North Carolina,Southern,Southern
-1395187200,Texas A&M,SMU,Southwest,Southwest
-1395187200,Arizona,Utah,,Rocky Mountain
-1395187200,South Carolina,Wofford,Southern,FBS Independents
-1395100800,Iowa,Illinois,Western,Western
-1395100800,Alabama,Sewanee,Southern,Southern
-1395100800,Washington State,Idaho,Pacific,Pacific
-1395100800,Georgia Tech,Florida,Southern,Southern
-1395100800,Oklahoma,Drake,Missouri Valley,Missouri Valley
-1395100800,Kansas,Kansas State,Missouri Valley,Missouri Valley
-1395100800,Presbyterian,Davidson,FBS Independents,FBS Independents
-1395100800,Denver,Colorado State,Rocky Mountain,Rocky Mountain
-1395100800,Carnegie Mellon,Washington & Jefferson,FBS Independents,FBS Independents
-1395100800,Michigan State,Centre College Kentucky,FBS Independents,FBS Independents
-1395100800,USC,Stanford,Pacific,Pacific
-1395100800,Princeton,Navy,FBS Independents,FBS Independents
-1395100800,Pittsburgh,Gettysburg,FBS Independents,
-1395100800,TCU,Hardin-Simmons,Southwest,
-1395100800,Purdue,Rose-Hulman,Western,
-1395100800,Indiana,Syracuse,Western,FBS Independents
-1395100800,Texas,Auburn,Southwest,Southern
-1395100800,Wisconsin,Michigan,Western,Western
